# wavelength  elem  eqw 
 4407.655   FeI   115.307 
 4407.678  TiII    50.248 
 4407.714   FeI   167.431 
 4408.200    VI   173.094 
 4408.425   FeI   178.683 
 4408.508    VI   148.520 
 4408.512    VI   171.142 
 4408.520    VI   139.000 
 4408.660   FeI    67.403 
 4408.819  PrII    51.446 
 4408.870  CeII    52.308 
 4409.120   FeI    62.334 
 4409.255  TiII    84.259 
 4409.533  TiII    99.224 
 4410.303   CrI    66.370 
 4410.490   MnI    35.681 
 4410.525   NiI    94.769 
 4410.640  CeII    37.277 
 4410.762  CeII    31.595 
 4410.961   CrI    56.978 
 4411.052  NdII    86.766 
 4411.092   CrI   118.049 
 4411.919  TiII    83.903 
 4411.950   TiI   155.371 
 4412.000    VI   122.110 
 4412.135    VI   100.898 
 4412.250   CrI   116.274 
 4412.270  NdII    33.266 
 4412.425   FeI    50.893 
 4412.429   TiI    72.851 
 4413.400   FeI    32.054 
 4413.600  FeII    61.779 
 4413.870   CrI    60.028 
 4414.028   FeI    41.198 
 4414.234   FeI    51.599 
 4414.440  NdII    62.747 
 4414.540  ZrII    36.669 
 4414.880   MnI   136.202 
 4414.918   FeI    74.537 
 4415.130   FeI  1170.385 
 4415.255   FeI   122.004 
 4415.427   FeI    69.367 
 4415.474   SiI    34.651 
 4415.560  ScII   169.848 
 4415.752   FeI    93.187 
 4416.470    VI   130.751 
 4416.538   TiI    84.145 
 4416.595   TiI    87.486 
 4416.828  FeII   117.101 
 4416.900  CeII    33.514 
 4417.273   TiI   113.041 
 4417.306   FeI    33.039 
 4417.389   CoI    81.959 
 4417.449   TiI    77.372 
 4417.720  TiII   171.192 
 4418.340  TiII   125.512 
 4418.422   FeI    85.627 
 4418.780  CeII    65.498 
 4419.332   FeI    46.253 
 4419.792   FeI    57.371 
 4419.848   FeI    79.837 
 4419.940    VI   107.071 
 4420.120    VI    59.262 
 4420.287   FeI    91.776 
 4420.323   CrI    59.648 
 4420.468   OsI    58.244 
 4420.524  SmII    38.117 
 4420.548   FeI    34.845 
 4420.670  ScII    83.330 
 4421.340   CoI    69.035 
 4421.445   TiI    39.472 
 4421.570    VI   144.017 
 4421.764   TiI    97.216 
 4421.950  TiII    94.393 
 4422.570   FeI   160.767 
 4422.590   YII    87.230 
 4422.687   CrI    68.198 
 4422.823   TiI   103.646 
 4422.865   FeI    60.601 
 4422.989   NiI    71.559 
 4423.140   FeI    96.478 
 4423.212    VI    72.754 
 4423.220  TiII    66.293 
 4423.310   NaI    70.979 
 4423.597   CrI    31.854 
 4423.840   FeI   104.481 
 4424.069   FeI    68.344 
 4424.073   CrI    54.045 
 4424.267   CrI   102.222 
 4424.337  SmII    52.744 
 4424.586   VII    34.821 
 4425.440   CaI   228.615 
 4425.701    VI   116.185 
 4425.741   FeI    51.869 
 4425.830   TiI   103.176 
 4426.010    VI   132.096 
 4426.054   TiI    86.284 
 4427.069  CeII    34.865 
 4427.100   TiI   162.133 
 4427.125   TiI    37.588 
 4427.299   FeI   126.018 
 4427.310   FeI   648.654 
 4427.892  TiII    42.923 
 4427.916  CeII    43.962 
 4427.920  CeII    35.836 
 4428.438  CeII    33.395 
 4428.500   CrI    72.389 
 4428.520    VI   132.017 
 4428.557   FeI    67.854 
 4429.126  PrII    41.993 
 4429.185   FeI    43.168 
 4429.247   FeI    55.179 
 4429.254  PrII    41.168 
 4429.287   FeI    57.534 
 4429.786   FeI    35.856 
 4429.800    VI   135.442 
 4429.900  LaII    68.242 
 4429.905  LaII    81.241 
 4429.919   CrI    61.785 
 4429.993   FeI    52.172 
 4430.042   TiI    98.668 
 4430.197   FeI   113.732 
 4430.365   TiI    73.159 
 4430.380   CrI    52.793 
 4430.459   CrI    47.983 
 4430.475   SiI    66.743 
 4430.620   FeI   225.312 
 4431.029   NiI    39.052 
 4431.317   TiI    53.183 
 4431.370  ScII   102.541 
 4431.602   CoI    34.644 
 4431.846   FeI    91.969 
 4431.922   MnI    45.061 
 4432.090  TiII    40.485 
 4432.113   FeI    60.113 
 4432.169   CrI    97.762 
 4432.570   FeI   105.355 
 4433.230   FeI   142.864 
 4433.270   FeI    60.215 
 4433.399   FeI    74.983 
 4433.565   TiI    49.622 
 4433.780   FeI   125.522 
 4433.890  SmII    38.190 
 4433.959   CrI    86.409 
 4433.970   TiI   117.703 
 4434.004   TiI   111.618 
 4434.318  SmII    41.859 
 4434.439   FeI    93.592 
 4434.574    VI    59.796 
 4434.960   CaI   329.140 
 4435.150   FeI   211.134 
 4435.336   NiI    35.493 
 4435.560  EuII    78.860 
 4435.679   CaI   226.870 
 4436.140    VI   136.212 
 4436.350   MnI   134.882 
 4436.426   CoI    37.223 
 4436.585   TiI    84.599 
 4436.672   TiI    37.807 
 4436.951   FeI   124.912 
 4436.966   NiI    70.957 
 4437.563   NiI    53.875 
 4437.610  CeII    58.508 
 4437.686   FeI    42.119 
 4437.840    VI   142.018 
 4438.226   TiI    36.453 
 4438.340   FeI   100.356 
 4439.240  CeII    30.608 
 4439.630   FeI    74.589 
 4439.880   FeI   127.103 
 4440.350   TiI   104.018 
 4440.460  ZrII    59.893 
 4440.480   FeI    79.402 
 4440.820   FeI    79.458 
 4440.971   FeI    65.259 
 4441.273   TiI    86.865 
 4441.547   FeI    56.535 
 4441.680    VI    55.365 
 4441.730  TiII   126.029 
 4441.943   CoI    43.326 
 4442.259   CrI    56.562 
 4442.340   FeI   305.547 
 4442.840   FeI   143.504 
 4443.000  ZrII    82.716 
 4443.157   FeI    36.533 
 4443.197   FeI   115.457 
 4443.201   FeI   175.020 
 4443.701   CrI    34.786 
 4443.812  TiII   222.812 
 4443.970   FeI    95.836 
 4444.091   TiI    30.400 
 4444.116   SiI    53.206 
 4444.210    VI   149.377 
 4444.278   TiI    33.626 
 4444.390  CeII    30.733 
 4444.562  TiII    95.621 
 4444.614   FeI    51.404 
 4444.700  CeII    40.201 
 4445.470   FeI   146.373 
 4445.710   CoI    31.091 
 4446.390  NdII    72.736 
 4446.830   FeI   115.310 
 4446.896   FeI    89.200 
 4447.130   FeI   139.028 
 4447.633   FeI    87.418 
 4447.720   FeI   279.523 
 4449.140   TiI   148.399 
 4449.340  CeII    45.950 
 4449.466   FeI    57.679 
 4449.567   FeI    42.778 
 4449.570    VI    40.144 
 4449.704  DyII    34.538 
 4449.825  PrII    35.565 
 4449.964   TiI    99.181 
 4450.091   NiI    35.521 
 4450.320   FeI   120.012 
 4450.490  TiII   159.349 
 4450.732  CeII    48.219 
 4450.770   FeI    79.191 
 4450.901   TiI   139.225 
 4450.914    VI    34.043 
 4451.570  NdII    95.160 
 4451.590   MnI   172.521 
 4452.010    VI   104.879 
 4452.147   CoI    34.216 
 4452.530   MnI    39.808 
 4452.620   FeI    43.518 
 4452.722  SmII    35.141 
 4452.801   FeI    51.395 
 4453.010   MnI   123.526 
 4453.315   TiI   153.424 
 4453.321   FeI    70.143 
 4453.708   TiI   133.199 
 4454.388   FeI   170.866 
 4454.629  SmII    30.019 
 4454.671   FeI    99.723 
 4454.793   CaI   294.784 
 4454.794  ZrII    48.334 
 4455.014   MnI   118.865 
 4455.030   FeI   131.183 
 4455.310   MnI   125.981 
 4455.320   TiI   183.931 
 4455.820   MnI    99.605 
 4455.890   CaI   216.793 
 4456.330   FeI   111.287 
 4456.400  NdII    55.684 
 4456.610   CaI   134.937 
 4456.630   FeI   126.692 
 4456.648  TiII    39.435 
 4457.040   MnI   111.632 
 4457.430   TiI   162.179 
 4457.431  ZrII    68.100 
 4457.480    VI   142.867 
 4457.550   MnI   133.826 
 4457.760    VI    90.848 
 4458.069   FeI   112.528 
 4458.260   MnI   137.796 
 4458.497   CrI    87.614 
 4458.509  SmII    31.383 
 4458.540   CrI   105.452 
 4459.027   NiI   118.406 
 4459.120   FeI   306.524 
 4459.328   VII    34.430 
 4459.346   CrI    84.011 
 4459.362   CrI    80.436 
 4459.369   FeI    68.783 
 4459.428   CoI    60.049 
 4459.728   CrI    83.858 
 4459.760    VI   150.515 
 4459.859   FeI    40.976 
 4460.187   FeI    31.931 
 4460.210  CeII    85.650 
 4460.290    VI   170.967 
 4460.373   MnI    87.431 
 4460.789   TiI    63.451 
 4461.084   MnI   121.407 
 4461.133  CeII    37.015 
 4461.140  CeII    53.919 
 4461.205   FeI    94.976 
 4461.220  ZrII    58.912 
 4461.386   FeI    86.662 
 4461.429  FeII    35.063 
 4461.660   FeI   521.239 
 4461.820   FeI    88.867 
 4461.958   FeI    63.709 
 4461.969   FeI    80.777 
 4461.999   FeI    61.201 
 4462.020   MnI   158.833 
 4462.100   TiI    96.532 
 4462.204   FeI    73.647 
 4462.362    VI   101.353 
 4462.420  NdII    84.052 
 4462.461   NiI   107.023 
 4462.712   TiI    85.745 
 4462.990  NdII    64.708 
 4463.133   FeI    72.571 
 4463.385   TiI   131.573 
 4463.408  CeII    34.815 
 4463.416   NiI    55.106 
 4463.540   TiI   113.509 
 4464.443  TiII   144.350 
 4464.666   CrI    46.064 
 4464.668   MnI   145.635 
 4464.690   FeI    94.630 
 4464.755   TiI    84.298 
 4464.770   FeI   141.483 
 4464.923   CrI    65.931 
 4465.130   CrI    53.442 
 4465.343   CrI    75.474 
 4465.369   FeI    63.631 
 4465.797   TiI   121.076 
 4466.370   NiI    49.167 
 4466.552   FeI   277.368 
 4466.789   CoI     3.463 
 4466.795   CoI     6.425 
 4466.795   CoI     3.463 
 4466.795   CoI     0.339 
 4466.806   CoI     8.649 
 4466.806   CoI     6.425 
 4466.806   CoI     1.676 
 4466.823   CoI     9.946 
 4466.823   CoI     8.649 
 4466.823   CoI     4.573 
 4466.845   CoI    10.094 
 4466.845   CoI     9.946 
 4466.845   CoI     9.376 
 4466.862    VI    31.883 
 4466.874   CoI    16.085 
 4466.874   CoI    10.094 
 4466.874   CoI     8.798 
 4466.908   CoI    24.370 
 4466.908   CoI     8.798 
 4466.908   CoI     5.661 
 4466.940   FeI   108.127 
 4466.947   CoI    33.568 
 4466.947   CoI     5.661 
 4467.341  SmII    38.219 
 4467.556  CeII    30.397 
 4467.587   CrI    42.172 
 4468.010    VI    61.305 
 4468.489  TiII   227.514 
 4468.663  PrII    40.589 
 4468.760    VI    32.128 
 4469.143  TiII   113.495 
 4469.370   FeI   209.784 
 4469.493   CoI     6.892 
 4469.503   CoI    10.892 
 4469.513   CoI    12.775 
 4469.522   CoI    13.065 
 4469.531   CoI    11.961 
 4469.539   CoI     9.647 
 4469.539   CoI    48.408 
 4469.543   CoI    40.086 
 4469.547   CoI     5.998 
 4469.547   CoI    31.799 
 4469.551   CoI    24.140 
 4469.554   CoI    17.558 
 4469.556   CoI    12.567 
 4469.558   CoI     9.425 
 4469.559   CoI     9.150 
 4469.571   CoI     5.999 
 4469.575   CoI     9.647 
 4469.579   CoI    11.962 
 4469.582   CoI    13.065 
 4469.585   CoI    12.771 
 4469.587   CoI    10.892 
 4469.589   CoI     6.892 
 4469.672    VI    13.031 
 4469.676    VI    16.567 
 4469.676    VI     4.929 
 4469.681    VI    20.882 
 4469.681    VI     7.823 
 4469.681    VI     0.510 
 4469.688    VI    25.763 
 4469.688    VI     9.613 
 4469.688    VI     0.820 
 4469.697    VI    31.001 
 4469.697    VI    10.375 
 4469.697    VI     0.875 
 4469.707    VI    36.416 
 4469.707    VI    10.030 
 4469.707    VI     0.728 
 4469.719    VI    41.945 
 4469.719    VI     8.418 
 4469.719    VI     0.469 
 4469.733    VI    47.426 
 4469.733    VI     5.232 
 4469.733    VI     0.192 
 4470.119   MnI    69.887 
 4470.120   MnI    97.885 
 4470.123   MnI    76.341 
 4470.124   MnI    65.194 
 4470.125   MnI    69.887 
 4470.126   MnI    67.943 
 4470.127   MnI     4.128 
 4470.128   MnI    76.341 
 4470.129   MnI    67.943 
 4470.129   MnI    43.753 
 4470.473   NiI   135.763 
 4470.758    VI     0.054 
 4470.758    VI     0.019 
 4470.758    VI     0.002 
 4470.766    VI     0.071 
 4470.766    VI     0.031 
 4470.766    VI     0.003 
 4470.776    VI     0.093 
 4470.776    VI     0.039 
 4470.776    VI     0.003 
 4470.788    VI     0.120 
 4470.788    VI     0.042 
 4470.788    VI     0.003 
 4470.803    VI     0.153 
 4470.803    VI     0.040 
 4470.803    VI     0.002 
 4470.821    VI     0.190 
 4470.821    VI     0.033 
 4470.821    VI     0.000 
 4470.841    VI     0.234 
 4470.841    VI     0.020 
 4470.843  TiII   127.555 
 4470.863    VI     0.284 
 4471.229   TiI   124.561 
 4471.240  CeII    60.150 
 4471.543   CoI    63.092 
 4471.597   FeI    53.639 
 4471.680   FeI   120.514 
 4472.514   FeI    84.212 
 4472.708   FeI    78.041 
 4472.715  CeII    43.199 
 4472.720  CeII    35.159 
 4472.724   FeI    97.689 
 4472.790   MnI   118.457 
 4472.915   FeI    51.677 
 4472.920  FeII    74.311 
 4472.969   FeI    66.988 
 4473.802   CrI    80.869 
 4474.050    VI    66.478 
 4474.722    VI    83.601 
 4474.758    VI    97.213 
 4474.853   TiI    76.001 
 4475.347   CrI    32.997 
 4475.350   CrI    72.035 
 4476.021   FeI   306.252 
 4476.076   FeI   193.914 
 4477.028   CrI    47.679 
 4478.040   FeI    98.165 
 4478.314   CoI    40.343 
 4479.360  CeII    56.545 
 4479.587   FeI    52.555 
 4479.612   FeI   106.537 
 4479.696   TiI   107.072 
 4479.702   FeI    77.182 
 4479.963   FeI    94.652 
 4480.036    VI    35.160 
 4480.140   FeI   125.850 
 4480.266   CrI    77.669 
 4480.561   NiI    33.575 
 4480.596   TiI   136.942 
 4480.825   FeI   105.577 
 4481.126  MgII    44.019 
 4481.259   TiI   140.325 
 4481.325  MgII    38.767 
 4481.610   FeI   119.447 
 4481.914   FeI    30.150 
 4482.169   FeI   381.611 
 4482.268   FeI   175.102 
 4482.398  TiII    63.814 
 4482.690   TiI    95.482 
 4482.739   FeI   124.868 
 4482.880   CrI    72.534 
 4483.780   FeI    53.940 
 4483.893  CeII    48.424 
 4483.900  CeII    45.155 
 4483.922   CoI    64.743 
 4484.220   FeI   146.049 
 4484.501   CoI    55.680 
 4484.543   TiI    50.323 
 4484.592   CrI    46.954 
 4484.688   CrI    30.300 
 4485.449  ZrII    30.978 
 4485.668   FeI    44.382 
 4485.670   FeI   131.139 
 4485.970   FeI    62.236 
 4486.910  CeII    88.335 
 4487.370   FeI    39.109 
 4487.470   CrI    73.739 
 4487.688   SiI    42.110 
 4487.740   FeI    61.426 
 4488.040   CrI    48.155 
 4488.130   FeI   101.284 
 4488.320  TiII    87.815 
 4488.430   FeI    40.833 
 4488.894   FeI    85.794 
 4488.928   FeI   119.952 
 4489.094   TiI   131.647 
 4489.184  FeII   101.761 
 4489.296   CrI    44.635 
 4489.441   CrI    78.534 
 4489.740   FeI   262.009 
 4490.080   MnI   121.907 
 4490.080   FeI   156.369 
 4490.238   FeI    73.235 
 4490.499   FeI    48.288 
 4490.532   NiI    57.543 
 4490.650   TiI    52.484 
 4490.748   FeI    88.089 
 4490.798   FeI    82.248 
 4490.820    VI   120.462 
 4491.400  FeII   109.000 
 4491.648   MnI    42.177 
 4491.660   CrI    66.085 
 4491.842   CrI    70.195 
 4492.316   CrI    80.218 
 4492.524   TiI    30.458 
 4492.680   FeI    79.449 
 4493.371   FeI    35.903 
 4493.530  TiII    98.745 
 4493.906   FeI    57.059 
 4494.050   FeI    83.643 
 4494.180   NaI    64.986 
 4494.420  ZrII    51.299 
 4494.470   FeI    80.314 
 4494.570   FeI   340.969 
 4495.389   FeI    68.167 
 4495.415   FeI    67.238 
 4495.455  TiII    36.794 
 4495.455  ZrII    43.469 
 4495.486   TiI    57.890 
 4495.570   FeI    73.332 
 4495.950   FeI    99.210 
 4496.060    VI    49.923 
 4496.150   TiI   132.762 
 4496.242   TiI   121.864 
 4496.271   FeI    66.761 
 4496.458  PrII    38.238 
 4496.860   CrI   218.778 
 4496.970  ZrII   107.478 
 4497.660   NaI    45.691 
 4497.700   NaI    59.508 
 4497.761   TiI    41.513 
 4497.850  CeII    54.836 
 4498.533   FeI   113.009 
 4498.593   FeI    70.201 
 4498.730   CrI    91.549 
 4498.900   MnI   132.083 
 4499.143   FeI   114.218 
 4500.278   CrI    91.578 
 4500.353  TiII    80.315 
 4501.068   CrI    70.112 
 4501.094   CrI    72.108 
 4501.273  TiII   220.763 
 4501.781   CrI    60.325 
 4501.812  NdII    57.065 
 4501.964    VI    57.997 
 4502.213   MnI   125.403 
 4502.591   FeI    83.858 
 4503.781   TiI    53.396 
 4504.830   FeI   102.930 
 4505.232   CrI    47.508 
 4505.931   SiI    46.255 
 4506.583  NdII    36.265 
 4506.743  TiII    57.868 
 4506.827   CrI    39.793 
 4507.113   ZrI    53.823 
 4508.271   TiI    55.726 
 4508.288  FeII   127.915 
 4509.266   FeI    33.470 
 4509.305   FeI    44.685 
 4510.821   FeI    42.690 
 4511.042   FeI    63.004 
 4511.869   TiI    77.872 
 4511.908   CrI    98.411 
 4512.268   CaI    79.836 
 4512.733   TiI   177.291 
 4512.986   NiI    48.672 
 4513.329  NdII    31.964 
 4513.714   FeI    58.019 
 4513.739   TiI   102.872 
 4514.179    VI    37.960 
 4514.184   FeI   129.277 
 4514.520   CrI    50.729 
 4515.165   FeI    69.369 
 4515.339  FeII   121.700 
 4515.421   CrI    58.634 
 4516.272   FeI    44.565 
 4516.346  NdII    37.369 
 4516.449   FeI    46.869 
 4517.090   CoI    51.162 
 4517.526   FeI   138.657 
 4517.600   FeI    67.118 
 4518.023   TiI   188.581 
 4518.327  TiII   110.470 
 4518.432   FeI    40.651 
 4518.577   FeI    78.484 
 4518.692   TiI   100.627 
 4519.979   NiI   129.684 
 4520.216  FeII   117.459 
 4521.115   NiI    36.403 
 4522.008   CrI    53.138 
 4522.352  LaII    40.078 
 4522.352  LaII    32.040 
 4522.581  EuII    48.341 
 4522.624  FeII   138.103 
 4522.792   TiI   183.509 
 4523.064  CeII    72.686 
 4523.390   FeI   101.825 
 4523.913   FeI    61.020 
 4524.206    VI    66.417 
 4524.676  TiII    71.652 
 4524.928  BaII    73.091 
 4525.133   FeI   203.959 
 4525.242  TiII    52.461 
 4525.857   FeI    82.104 
 4526.030   CaI    36.979 
 4526.089   CrI    52.770 
 4526.111  LaII    37.992 
 4526.129    VI    41.065 
 4526.368   TiI    78.685 
 4526.385   FeI   101.373 
 4526.443   CrI   147.463 
 4526.515   CoI    32.219 
 4526.552   FeI   120.615 
 4526.919   CaI   150.532 
 4527.305   TiI   177.593 
 4527.332   CrI   100.615 
 4527.348  CeII    61.379 
 4527.447   CrI    83.811 
 4527.470   TiI    59.595 
 4527.775   FeI    88.735 
 4528.473  CeII    52.718 
 4528.503   VII    66.790 
 4528.526   NiI    42.966 
 4528.613   FeI   529.464 
 4528.757   FeI    98.777 
 4528.815   FeI   107.783 
 4529.474  TiII   106.441 
 4529.581    VI    55.008 
 4529.839   CrI    80.588 
 4530.679   CrI   109.574 
 4530.730   CrI   141.476 
 4530.866   FeI    34.200 
 4530.954   CoI   118.047 
 4531.147   FeI   290.818 
 4531.582   FeI    70.303 
 4531.601   TiI    69.014 
 4531.625   FeI   111.926 
 4531.635   FeI    93.042 
 4532.107   TiI    32.865 
 4533.130   FeI   120.902 
 4533.239   TiI   266.482 
 4533.956   CrI    32.192 
 4533.961   FeI    75.735 
 4533.969  TiII   205.286 
 4533.981   CoI    72.010 
 4534.168  FeII    71.491 
 4534.778   TiI   239.032 
 4535.125   CrI   106.059 
 4535.570   TiI   227.217 
 4535.695   CrI   135.988 
 4535.746   CrI    96.404 
 4535.756   ZrI    36.803 
 4535.866   TiI   152.580 
 4535.916   TiI   207.940 
 4536.043   TiI   197.151 
 4536.488   FeI    41.718 
 4537.654    VI    30.925 
 4537.671   FeI    69.960 
 4538.643   FeI    32.325 
 4538.749   FeI    71.263 
 4538.946   FeI    49.514 
 4539.691   FeI    47.709 
 4539.745  CeII    61.109 
 4539.762   CrI    96.529 
 4540.002    VI    31.315 
 4540.185   CrI    31.021 
 4540.404   TiI    36.467 
 4540.488   CrI   130.839 
 4540.504   TiI    79.817 
 4540.658   FeI    51.647 
 4540.695   CrI   122.064 
 4540.868   TiI    42.073 
 4541.052   CrI    98.136 
 4541.270  NdII    44.354 
 4541.303   FeI    66.657 
 4541.509  FeII    92.649 
 4541.515   CrI    59.875 
 4541.604   CrI    37.599 
 4541.943   FeI    53.972 
 4542.223   ZrI    54.292 
 4542.414   FeI   101.797 
 4542.600  NdII    39.175 
 4542.636   CrI    43.576 
 4542.697   FeI    67.859 
 4543.749   CrI    37.195 
 4543.809   CoI    53.680 
 4544.008  TiII    94.974 
 4544.604   CrI   126.349 
 4544.688   TiI   169.959 
 4545.133  TiII    95.296 
 4545.331   CrI    89.795 
 4545.387    VI    93.134 
 4545.949   CrI   196.505 
 4545.985   CoI    33.742 
 4546.680   FeI    33.870 
 4546.920   NiI    91.899 
 4547.012   FeI   148.468 
 4547.218   NiI    75.161 
 4547.828   TiI    43.479 
 4547.844   FeI   173.594 
 4548.108   TiI    43.993 
 4548.758   TiI   182.940 
 4549.463   FeI   105.445 
 4549.466  FeII   138.361 
 4549.621  TiII   216.578 
 4549.651   CoI    84.973 
 4549.814  TiII   116.516 
 4550.760   FeI   139.930 
 4551.217   NiI    57.380 
 4551.640   FeI    77.632 
 4552.285  TiII    89.939 
 4552.447   TiI   188.310 
 4552.539   FeI   127.753 
 4553.164   NiI    46.169 
 4553.995  BaII   131.672 
 4553.997  BaII   131.672 
 4553.998  BaII   113.738 
 4553.999  BaII   121.372 
 4554.000  BaII   121.372 
 4554.001  BaII   102.987 
 4554.030  BaII   138.151 
 4554.030  BaII   164.054 
 4554.030  BaII   267.778 
 4554.047  BaII   141.645 
